"GUID","Id","Name","Language"
"1","1","В брой","bg"
"2","2","Банков превод","bg"
"3","3","Дебитна карта","bg"
"4","4","Кредитна карта","bg"
"5","1","Barzahlung","de"
"6","2","Banküberweisung","de"
"7","3","Debitkarte","de"
"8","4","Kreditkarte","de"
"9","1","Espèces","fr"
"10","2","Virement bancaire","fr"
"11","3","Carte de débit","fr"
"12","4","Carte de crédit","fr"
